73,91,132,169,147,55,55,179,73,104,3
95,110,155,186,48,114,80,159,136,69,3
86,128,151,215,135,89,87,163,107,113,3
46,65,84,83,114,84,32,135,34,130,3
104,120,149,216,134,81,93,164,119,120,3
77,108,113,160,136,58,82,155,42,138,3
100,119,137,185,148,31,167,159,126,116,3
129,135,195,268,243,95,80,214,137,189,3
76,90,88,140,124,49,179,117,68,98,3
125,149,197,262,210,108,53,208,66,221,3
63,93,92,121,133,38,87,140,58,112,3
89,111,125,194,205,59,58,193,113,199,3
152,89,164,224,157,75,102,228,102,106,3
138,124,152,223,150,51,221,143,180,139,3
160,153,275,327,154,169,146,86,343,200,3
99,107,150,217,151,109,51,159,141,165,3
114,149,225,256,161,121,90,115,133,162,3
116,141,186,248,183,109,65,245,106,148,3
73,101,95,149,180,61,78,183,53,153,3
88,116,128,188,20,220,127,142,189,32,3
99,86,141,186,148,44,81,208,88,105,3
131,114,169,251,223,87,50,279,172,146,3
70,123,92,138,203,69,85,192,51,189,3
73,120,161,204,185,82,69,174,111,133,3
105,96,130,199,189,77,59,228,116,168,3
110,76,124,195,172,72,91,207,99,136,3
64,102,67,124,52,171,120,98,144,49,3
48,72,109,107,130,35,99,26,120,85,3
127,286,220,350,202,123,254,91,350,170,3
122,170,237,282,199,125,92,163,118,234,3
87,131,118,204,143,62,216,91,191,137,3
83,131,115,186,179,64,155,185,71,206,3
98,205,147,197,171,155,255,99,134,175,3
91,124,171,149,237,116,103,201,145,248,3
68,105,141,122,179,33,202,30,173,162,3
114,172,200,219,112,60,181,104,241,87,3
173,204,306,275,123,178,81,284,188,162,3
120,147,187,269,187,124,104,216,184,134,3
108,148,179,239,74,77,131,159,192,40,3
110,207,220,317,163,102,193,184,299,130,3
101,176,181,277,121,107,199,76,293,141,3
93,172,156,239,146,52,152,109,238,122,3
127,136,163,251,136,50,268,75,232,103,3
87,147,138,209,130,67,133,35,201,108,3
93,159,146,219,112,148,152,134,252,111,3
112,106,152,129,80,1,144,200,52,55,4
68,79,45,109,118,84,72,0,103,21,4
88,91,74,151,105,69,49,156,57,46,4
58,75,76,140,129,120,0,151,178,58,4
78,94,22,60,86,97,40,126,42,14,4
99,122,73,52,108,94,117,113,7,15,4
94,104,55,47,99,100,50,153,48,13,4
95,103,28,55,102,114,46,153,75,4,4
142,171,99,51,147,141,136,240,17,11,4
178,185,47,135,156,243,146,147,126,24,4
124,156,95,52,87,177,159,138,26,19,4
94,119,61,59,134,123,72,164,27,8,4
83,102,102,43,48,110,148,50,5,8,4
75,92,88,31,77,124,142,28,0,23,4
51,69,36,46,103,109,97,68,67,20,4
57,47,38,68,114,111,81,45,100,54,4
129,148,102,55,116,114,194,178,13,14,4
143,158,107,61,151,130,123,213,14,5,4
112,127,72,129,180,144,35,179,6,49,4
103,114,60,124,176,139,97,172,25,40,4
90,102,75,15,92,104,94,148,7,8,4
74,83,47,23,82,102,91,141,63,2,4
78,83,53,141,139,104,68,25,138,23,4
77,96,49,8,81,91,87,138,53,13,4
72,83,62,30,76,94,120,104,42,23,4
98,96,58,62,94,132,144,174,122,65,4
85,112,66,36,93,86,136,127,15,19,4
99,118,53,36,83,141,108,170,45,5,4
127,123,75,136,213,169,95,213,66,48,4
102,71,96,190,143,132,52,37,192,41,4
114,140,77,45,87,127,170,187,25,15,4
90,113,60,74,88,153,100,115,13,6,4
75,95,67,29,67,101,117,120,8,16,4
64,80,39,26,75,96,70,101,1,7,4
50,40,25,60,60,80,55,92,114,37,4
39,49,12,33,51,61,45,78,61,5,4
102,115,86,31,108,117,78,112,4,15,4
52,66,35,33,63,76,39,98,21,6,4
103,113,69,75,100,68,55,100,5,28,4
108,121,76,20,111,120,104,83,3,10,4
86,84,42,97,95,111,28,92,105,9,4
115,90,69,68,182,204,206,121,172,29,4
79,103,61,72,146,124,90,122,11,34,4
82,78,108,132,104,106,2,37,106,26,4
113,107,75,189,176,137,62,48,150,39,4
110,134,87,156,170,106,106,196,14,41,4
84,98,53,45,92,114,25,123,2,13,4
69,69,69,113,82,91,21,44,123,27,4
67,82,42,11,68,85,111,121,28,5,4
122,125,74,153,222,168,82,222,121,41,4
83,101,20,73,95,108,42,132,67,18,4
74,89,33,52,83,102,70,126,14,3,4
84,101,67,129,107,108,0,107,37,23,4
75,91,54,114,154,114,90,69,95,28,4
106,114,40,108,113,98,28,158,35,6,4
89,99,24,56,95,80,81,137,55,5,4
59,89,53,119,112,102,11,134,77,34,4
74,88,51,117,130,98,50,55,111,15,4
74,87,41,59,86,80,53,134,67,4,4
107,122,92,35,110,84,137,114,2,12,4
83,102,75,40,95,72,138,70,10,11,4
114,92,39,83,88,169,117,124,127,16,4
46,57,20,25,56,74,67,85,42,9,4
38,45,26,48,78,65,68,31,63,21,4
42,48,16,46,52,64,40,86,49,9,4
47,61,26,23,53,76,73,95,21,4,4
34,42,22,38,69,65,58,26,65,11,4
59,69,71,115,92,54,58,131,36,40,4
54,36,27,62,60,77,54,53,103,23,4
72,84,62,28,80,97,89,85,0,4,4
52,84,44,67,131,101,72,90,107,20,4
54,71,44,61,72,67,81,41,2,3,4
75,88,71,26,77,97,116,61,1,10,4
68,94,53,138,123,69,150,153,28,49,4
43,55,9,41,51,73,57,86,14,5,4
41,68,59,45,95,102,102,94,8,29,4
38,53,18,31,49,68,57,82,21,3,4
71,70,76,112,102,50,129,111,20,43,4
64,80,52,34,73,86,104,77,0,16,4
66,80,53,44,72,96,81,119,14,2,4
58,65,49,21,66,94,83,104,56,16,4
73,68,29,81,79,97,63,114,99,9,4
42,105,86,54,86,118,31,59,87,17,5
71,135,68,105,142,133,44,47,150,13,5
49,76,147,102,62,117,82,101,50,5,5
91,128,72,123,179,131,60,44,169,17,5
105,293,224,122,198,299,108,129,254,22,5
120,266,174,82,196,197,49,258,96,47,5
240,478,243,201,409,402,152,317,390,73,5
302,164,107,237,325,77,166,338,311,81,5
176,145,71,134,216,83,155,205,173,51,5
196,179,47,88,197,117,245,258,145,36,5
96,257,179,119,236,249,86,157,175,16,5
80,206,105,153,224,215,85,71,207,70,5
40,50,116,86,57,104,98,39,125,3,5
34,72,93,49,77,103,46,47,83,13,5
146,158,120,206,252,178,84,52,218,117,5
124,209,126,122,224,169,71,198,119,22,5
80,117,241,194,139,151,182,109,146,16,5
110,131,93,72,132,39,155,70,66,20,5
52,60,150,146,97,86,140,48,96,14,5
82,160,239,142,119,216,136,75,197,14,5
102,194,158,87,148,137,110,122,12,53,5
125,225,174,114,199,183,48,161,85,33,5
146,281,197,144,257,136,103,239,21,92,5
218,251,104,170,254,63,165,161,50,90,5
83,119,74,79,117,50,72,21,24,49,5
110,88,56,119,149,63,46,154,40,19,5
40,94,88,50,73,103,19,107,27,20,5
104,188,119,118,198,104,69,212,73,20,5
188,212,113,120,213,72,175,104,29,78,5
164,191,91,127,195,40,172,93,26,76,5
88,214,259,194,121,219,77,206,79,85,5
230,305,129,175,319,180,151,312,129,104,5
378,362,164,262,391,191,94,441,62,153,5
132,138,96,149,192,104,60,102,89,36,5
134,218,119,203,253,177,78,104,185,20,5
75,187,188,93,149,210,104,83,217,16,5
72,140,206,98,127,205,130,66,189,79,5
114,226,99,110,226,199,65,186,254,17,5
67,165,194,149,97,169,86,120,3,57,5
265,315,164,155,307,101,262,122,90,99,5
215,205,111,148,248,121,105,249,35,89,5
189,201,121,88,202,112,169,164,91,78,5
122,242,272,126,198,280,138,71,247,84,5
150,312,200,249,337,91,173,150,179,194,5
388,351,163,345,480,187,108,387,221,143,5
125,238,293,151,213,322,113,79,339,20,5
112,256,308,192,125,286,145,265,256,27,5
82,228,192,92,169,238,75,159,185,27,5
40,74,115,53,75,114,68,53,104,7,5
50,72,37,66,93,79,29,59,75,5,5
58,100,134,94,89,135,64,73,86,39,5
61,79,24,48,83,60,82,102,75,14,5
64,166,131,87,167,186,61,58,192,27,5
111,272,289,130,248,309,130,73,318,46,5
109,238,304,150,109,234,185,227,319,63,5
122,254,157,109,223,242,89,157,238,23,5
89,234,196,102,212,253,77,104,217,36,5
171,153,54,84,165,107,168,203,86,50,5
62,164,119,96,169,153,51,104,110,8,5
101,251,187,97,202,222,79,194,78,37,5
78,81,180,237,207,109,188,127,164,53,5
189,266,104,167,288,159,92,294,110,72,5
111,147,142,103,123,152,42,36,34,53,6
52,123,117,72,105,133,73,16,31,32,6
70,118,101,66,102,118,16,7,10,33,6
75,110,72,59,87,128,132,28,13,36,6
40,97,103,61,77,105,65,4,19,37,6
164,139,78,111,176,225,42,113,29,46,6
79,177,216,161,105,134,223,69,3,18,6
78,140,234,188,145,126,212,97,7,34,6
125,163,148,82,125,186,42,13,28,44,6
97,139,132,80,124,160,48,20,31,41,6
68,127,124,83,92,135,27,6,28,35,6
56,118,160,123,87,126,169,11,37,24,6
103,140,122,89,129,157,56,20,31,32,6
113,153,108,117,171,41,137,53,31,45,6
134,167,145,111,169,94,78,45,40,50,6
86,140,134,92,110,155,48,17,30,37,6
133,170,167,107,140,174,7,43,46,56,6
102,230,176,119,97,183,242,74,6,42,6
156,203,149,92,155,230,86,80,16,60,6
133,164,130,101,142,192,43,19,36,42,6
83,96,64,61,106,133,124,3,0,3,6
116,155,141,95,153,47,110,47,32,58,6
69,177,158,111,96,157,150,58,23,41,6
59,96,93,66,77,108,14,20,25,34,6
59,77,70,41,71,100,48,0,4,16,6
53,76,69,54,80,96,43,10,17,15,6
60,101,91,78,83,96,1,13,12,30,6
70,120,104,78,96,131,21,14,21,36,6
106,122,68,105,146,81,106,72,30,32,6
82,133,133,75,116,146,42,26,37,40,6
53,96,78,48,80,112,94,27,19,20,6
84,108,59,102,136,34,136,54,45,33,6
95,115,71,130,111,59,140,42,37,20,6
59,78,64,57,80,104,21,5,6,15,6
74,102,105,66,100,132,35,32,17,17,6
72,98,66,96,124,11,122,36,33,21,6
80,105,98,55,92,133,75,14,13,19,6
48,76,55,54,70,92,14,4,8,17,6
80,108,111,70,89,133,86,15,19,20,6
82,107,84,65,92,127,61,10,12,33,6
61,82,85,56,76,110,21,19,12,16,6
94,117,107,60,101,137,46,20,11,32,6
112,145,129,87,111,155,28,9,29,45,6
86,116,104,82,118,65,64,32,26,37,6
94,123,91,99,138,88,96,40,19,15,6
74,96,92,51,76,121,92,20,7,18,6
87,103,106,53,103,145,49,4,4,4,6
131,182,110,121,183,206,21,169,62,49,6
0,0,0,0,0,0,0,0,0,8,6
484,524,299,194,359,555,437,12,91,189,6
157,229,210,122,120,228,195,8,49,83,6
148,183,159,88,106,203,182,11,32,50,6
165,199,115,129,189,224,110,19,38,55,6
169,207,177,85,131,227,176,16,28,65,6
200,201,117,102,181,270,302,91,20,28,6
114,320,300,208,139,244,347,166,15,68,6
224,280,231,140,228,323,98,108,57,84,6
136,181,169,103,154,184,8,24,51,37,6
112,141,126,71,132,136,75,29,27,36,6
125,148,132,68,117,186,128,5,15,22,6
134,150,117,76,134,212,212,67,2,2,6
181,206,152,91,188,231,157,17,30,47,6
145,165,132,77,152,217,89,43,10,39,6
167,182,86,119,188,242,170,88,21,37,6
146,153,93,71,148,206,190,7,5,30,6
139,180,153,88,139,201,183,16,12,37,6
104,125,111,71,132,143,56,39,12,23,6
110,129,120,60,131,180,104,19,10,10,6
126,152,124,65,90,173,204,68,9,31,6
139,160,106,120,167,214,117,21,21,22,6
138,158,147,91,113,204,157,16,16,32,6
165,157,151,102,174,165,149,23,0,34,6
129,152,122,82,102,109,181,101,10,23,6
130,190,156,106,150,198,0,26,8,38,6
122,242,198,149,130,240,166,43,20,59,6
48,73,44,46,71,87,40,1,9,13,6
90,105,89,86,120,120,32,42,4,10,6
53,83,82,50,78,103,63,12,14,13,6
112,134,92,116,152,36,119,51,24,35,6
102,151,144,95,84,157,55,8,37,49,6
116,132,111,63,123,168,79,14,8,35,6
61,82,83,58,84,112,42,21,13,15,6
82,97,69,55,98,136,105,7,3,9,6
117,151,107,72,157,155,134,44,19,40,6
77,99,51,64,91,123,144,14,5,14,6
107,128,122,130,26,2,8,127,113,63,7
72,128,188,166,96,26,92,213,160,71,7
58,58,83,139,127,81,14,72,174,160,7
176,173,274,222,38,201,72,194,238,104,7
40,40,73,93,84,75,7,18,120,82,7
57,52,75,120,105,75,5,68,156,165,7
86,105,92,124,85,19,128,132,40,48,7
119,136,69,172,143,111,24,40,145,66,7
63,124,71,162,134,86,55,33,171,85,7
70,112,154,123,172,96,125,47,52,214,7
115,93,152,132,88,123,49,44,147,69,7
113,95,118,172,118,109,24,160,126,69,7
75,127,64,155,187,142,53,112,22,152,7
152,144,120,215,177,33,115,21,214,71,7
149,155,175,160,96,66,29,232,129,79,7
56,56,82,136,116,94,4,44,168,166,7
129,147,135,150,15,10,74,186,72,57,7
76,174,153,144,0,16,211,222,113,80,7
159,177,156,114,0,27,209,205,66,74,7
120,141,125,58,13,129,174,91,56,62,7
106,127,109,120,42,5,88,164,45,52,7
118,155,144,127,125,0,17,49,170,67,7
183,184,185,18,50,238,242,113,74,85,7
80,111,110,97,132,91,2,2,96,90,7
160,180,170,15,24,165,228,139,73,72,7
157,129,99,239,172,135,116,38,98,109,7
211,137,283,247,140,126,188,31,276,114,7
98,123,123,126,3,1,113,176,67,56,7
122,122,241,215,282,129,192,58,333,364,7
82,141,141,172,195,71,171,39,190,181,7
166,112,244,209,90,204,90,83,241,95,7
94,93,117,233,222,99,56,173,274,278,7
99,129,122,112,20,20,97,158,40,53,7
103,243,228,213,34,54,228,264,98,100,7
124,146,235,274,279,78,278,86,246,362,7
141,173,240,304,374,180,249,134,274,403,7
135,250,145,286,245,145,59,130,316,124,7
114,173,187,320,269,87,193,111,342,214,7
112,106,225,139,292,161,161,22,308,298,7
247,189,298,177,165,76,184,330,128,111,7
146,166,279,373,293,103,304,112,334,408,7
97,113,219,150,255,221,53,46,185,274,7
102,133,178,196,257,118,202,79,179,280,7
152,130,196,172,10,116,73,218,90,75,7
153,239,112,254,281,144,143,41,188,211,7
190,213,187,188,114,91,101,45,195,92,7
118,204,286,156,323,193,135,60,144,322,7
95,146,145,210,250,177,101,120,129,269,7
112,242,198,307,273,39,196,84,252,234,7
96,97,237,238,174,25,55,262,286,160,7
74,102,196,182,163,80,28,36,125,196,7
70,73,103,188,158,132,20,86,213,204,7
46,50,109,115,90,87,3,17,70,114,7
40,42,42,78,100,88,9,80,122,124,7
36,39,68,82,76,44,3,58,107,58,7
45,71,62,119,94,68,64,60,33,116,7
50,52,92,116,112,46,72,31,134,138,7
52,81,104,102,99,12,104,61,40,95,7
69,122,114,100,207,173,103,77,101,166,7
40,71,88,62,107,73,81,29,8,108,7
40,58,73,100,98,56,98,36,23,130,7
93,146,85,145,131,59,20,116,82,57,7
78,88,180,115,207,142,104,16,187,202,7
63,89,77,137,114,62,19,119,107,48,7
141,140,142,170,87,27,91,210,92,83,7
173,195,144,209,90,128,37,256,128,92,7
158,117,202,158,83,93,62,228,98,81,7
219,171,251,115,217,74,201,318,116,98,7
151,116,192,138,118,41,136,217,67,78,7
64,99,78,90,131,147,97,15,59,13,8
65,115,95,101,138,148,16,52,64,47,8
70,107,116,101,155,173,81,35,98,35,8
98,153,116,126,185,172,12,68,47,52,8
43,75,77,84,99,120,99,2,17,21,8
85,119,112,128,157,162,4,36,65,16,8
73,105,105,84,128,165,94,50,69,33,8
71,81,138,107,105,172,120,24,35,48,8
82,91,165,162,104,181,223,36,91,51,8
48,59,103,90,94,134,124,12,101,37,8
61,101,140,116,127,176,105,23,78,14,8
71,92,141,96,130,178,119,19,78,27,8
64,113,149,113,139,180,81,24,54,25,8
61,129,79,94,128,159,107,22,53,18,8
74,124,152,102,157,217,152,6,156,125,8
105,131,95,150,185,216,168,15,45,58,8
109,186,99,121,201,234,248,39,29,52,8
117,223,157,165,251,265,98,56,59,59,8
88,120,206,144,151,241,258,9,181,46,8
82,143,207,137,152,237,151,61,105,52,8
88,113,208,129,168,236,262,26,118,46,8
167,219,134,187,271,296,116,23,31,50,8
139,163,99,150,217,257,99,40,91,59,8
84,122,157,166,180,242,155,0,56,41,8
94,101,181,180,192,271,270,28,0,65,8
91,149,113,104,169,201,150,23,70,34,8
110,180,118,134,190,237,98,31,64,45,8
117,185,164,184,261,261,35,7,88,95,8
139,200,116,156,244,272,155,21,35,67,8
83,124,173,114,148,218,160,14,103,33,8
75,146,108,124,159,198,111,3,67,42,8
110,179,141,135,195,250,199,7,44,55,8
123,92,124,143,191,169,55,38,111,71,8
98,159,106,136,201,218,129,18,35,50,8
96,194,105,157,199,246,213,3,32,41,8
95,184,147,119,177,247,203,14,52,42,8
105,159,81,141,179,228,221,17,100,45,8
98,193,108,105,179,240,220,28,23,23,8
107,174,101,169,220,253,160,18,241,60,8
105,195,148,148,247,270,206,39,67,49,8
120,178,127,137,198,240,68,68,68,53,8
72,135,156,121,152,221,190,52,112,88,8
114,211,131,184,269,255,11,140,216,97,8
76,136,193,129,139,208,195,13,87,24,8
52,92,123,70,116,153,148,9,100,19,8
24,29,50,45,50,69,65,2,44,16,8
33,65,57,58,85,96,82,6,53,20,8
38,62,54,53,77,94,58,6,82,39,8
57,82,83,107,128,60,37,28,103,44,9
61,99,99,103,146,87,44,63,88,93,9
76,114,117,120,162,33,7,53,184,20,9
200,214,235,293,101,69,1,319,20,113,9
82,145,167,164,235,120,30,127,154,5,9
59,110,110,112,145,64,8,20,163,16,9
148,62,128,139,192,184,63,70,190,95,9
111,113,130,181,110,36,133,187,145,49,9
89,123,131,186,153,51,162,201,172,12,9
100,174,172,181,247,68,32,0,243,105,9
62,106,105,131,135,42,25,111,136,28,9
91,129,158,190,187,48,58,38,175,63,9
74,113,115,162,137,56,78,105,186,61,9
68,97,101,119,127,39,70,130,171,46,9
110,164,233,239,324,124,43,226,331,24,9
67,116,125,152,184,55,26,99,197,36,9
123,160,160,230,182,73,37,75,200,42,9
133,134,157,200,105,53,32,156,92,53,9
31,50,55,54,65,51,27,19,80,17,9
79,90,93,128,138,55,39,46,96,35,9
70,89,88,112,118,35,56,78,148,32,9
66,93,93,124,141,38,25,55,147,43,9
94,114,41,115,122,168,48,62,156,58,9
77,109,104,129,140,38,70,89,138,18,9
90,99,103,144,92,44,14,121,56,45,9
72,124,128,171,173,51,31,57,191,29,9
59,108,108,112,148,79,20,19,126,8,9
161,195,197,270,132,50,55,281,24,83,9
88,156,186,200,257,126,64,80,208,12,9
48,76,71,83,109,38,31,58,74,14,9
55,76,79,90,105,15,5,86,95,24,9
58,114,108,129,154,38,20,77,105,28,9
97,134,140,155,199,52,7,0,196,46,9
92,107,109,126,104,32,5,109,56,45,9
74,88,91,112,124,31,16,110,64,27,9
130,73,56,126,121,171,65,65,162,58,9
85,105,98,124,125,48,35,91,94,38,9
73,131,146,149,192,55,11,182,75,23,9
164,223,231,340,173,89,142,353,162,106,9
92,103,121,142,92,37,20,138,37,43,9
55,82,86,106,126,62,32,23,123,56,9
115,130,94,173,193,77,44,156,58,61,9
64,84,85,119,121,34,39,85,92,24,9
109,120,150,190,99,55,51,184,116,53,9
107,110,137,177,113,53,55,144,119,46,9
74,101,100,137,153,42,69,92,152,12,9
77,94,84,98,137,26,71,102,60,18,9
104,127,125,160,160,59,126,129,210,44,9
122,116,124,167,124,46,75,149,50,45,9
84,96,104,139,92,62,126,136,136,23,9
115,142,139,174,193,49,33,64,129,22,9
72,96,90,104,136,33,27,93,81,23,9
111,112,181,219,167,62,66,271,240,101,9
59,63,85,125,110,31,153,164,134,46,9
31,52,52,54,71,25,5,68,13,14,9
38,66,65,73,90,72,24,15,37,36,9
66,72,69,99,84,68,133,122,81,22,9
52,71,72,99,98,27,33,49,64,28,9
111,55,89,108,150,112,36,126,169,41,9
56,73,76,79,107,61,33,3,93,13,9
104,104,37,110,126,156,45,43,143,21,9
83,75,93,148,115,46,154,165,154,26,9
59,68,76,99,99,22,35,77,80,20,9
34,56,63,73,97,40,20,69,104,15,9
59,81,87,124,128,37,40,101,109,14,9
103,123,172,203,161,58,59,108,206,63,9
79,103,113,127,156,40,18,136,81,24,9
75,108,113,131,161,43,23,171,41,22,9
104,144,148,154,175,39,0,110,149,20,9
67,111,120,129,171,79,37,112,118,17,9
108,123,122,169,82,23,170,127,26,53,9
90,123,129,176,167,64,60,77,192,68,9
88,112,135,173,75,42,58,168,92,44,9
93,115,118,162,78,25,163,136,12,56,9
76,108,110,136,139,42,63,172,149,26,9
125,160,174,252,173,122,73,105,260,48,9
